id_pedido,id_cliente,fecha_pedido,fecha_envio,metodo_pago,estado_pedido,metodo_envio
20641,2071,05/08/2025,12/08/2025,Tarjeta,Entregado,Recogida
20642,892,03/06/2025,10/06/2025,Contra reembolso,Pendiente,Recogida
20643,2312,19/05/2025,23/05/2025,Contra reembolso,Enviado,Express
20644,2354,19/06/2024,21/06/2024,Transferencia,Entregado,Recogida
20645,137,20/06/2024,25/06/2024,Tarjeta,Pendiente,Recogida
20646,1294,18/10/2024,23/10/2024,Tarjeta,Enviado,Estandar
20647,504,17/07/2025,23/07/2025,Tarjeta,Entregado,Recogida
20648,1935,26/09/2023,30/09/2023,Tarjeta,Entregado,Recogida
20649,1819,02/03/2025,09/03/2025,Tarjeta,Entregado,Recogida
20650,978,20/07/2025,25/07/2025,Contra reembolso,Enviado,Estandar
20651,35,26/06/2024,30/06/2024,Tarjeta,Enviado,Recogida
20652,66,30/10/2024,02/11/2024,Transferencia,Enviado,Recogida
20653,1102,15/01/2025,17/01/2025,Transferencia,Entregado,Estandar
20654,1039,18/12/2024,21/12/2024,Transferencia,Entregado,Estandar
20655,730,24/07/2025,28/07/2025,Tarjeta,Enviado,Recogida
20656,628,06/08/2025,13/08/2025,Contra reembolso,Entregado,Estandar
20657,1010,12/08/2025,17/08/2025,Tarjeta,Entregado,Estandar
20658,634,12/11/2024,15/11/2024,Tarjeta,Enviado,Express
20659,994,19/09/2024,25/09/2024,Tarjeta,Pendiente,Estandar
20660,990,01/12/2024,05/12/2024,Transferencia,Entregado,Recogida
20661,970,11/04/2025,14/04/2025,Transferencia,Enviado,Recogida
20662,2069,01/05/2024,04/05/2024,Tarjeta,Entregado,Express
20663,372,29/07/2025,02/08/2025,Contra reembolso,Entregado,Estandar
20664,2077,25/11/2024,30/11/2024,Contra reembolso,Pendiente,Recogida
20665,969,05/08/2025,12/08/2025,Contra reembolso,Enviado,Estandar
20666,937,23/07/2025,26/07/2025,Contra reembolso,Entregado,Estandar
20667,2237,20/07/2025,26/07/2025,Transferencia,Pendiente,Express
20668,1828,27/10/2024,29/10/2024,Contra reembolso,Enviado,Express
20669,1583,21/06/2025,28/06/2025,Transferencia,Enviado,Estandar
20670,2437,18/01/2025,24/01/2025,Contra reembolso,Pendiente,Recogida
20671,126,23/03/2024,26/03/2024,Tarjeta,Enviado,Estandar
20672,2116,06/08/2025,11/08/2025,Contra reembolso,Entregado,Express
20673,1654,03/07/2025,05/07/2025,Contra reembolso,Entregado,Recogida
20674,1361,11/08/2025,14/08/2025,Tarjeta,Enviado,Estandar
20675,1597,22/09/2024,24/09/2024,Transferencia,Pendiente,Estandar
20676,2477,23/07/2025,26/07/2025,Transferencia,Enviado,Estandar
20677,2287,24/07/2025,26/07/2025,Tarjeta,Pendiente,Express
20678,360,11/12/2024,17/12/2024,Tarjeta,Pendiente,Recogida
20679,2353,19/08/2024,26/08/2024,Contra reembolso,Pendiente,Recogida
20680,139,01/07/2025,03/07/2025,Tarjeta,Enviado,Estandar
20681,2031,03/06/2025,07/06/2025,Contra reembolso,Enviado,Estandar
20682,1238,16/07/2025,19/07/2025,Tarjeta,Pendiente,Recogida
20683,318,22/04/2025,28/04/2025,Transferencia,Enviado,Recogida
20684,1147,09/03/2024,15/03/2024,Tarjeta,Entregado,Recogida
20685,1264,30/01/2025,06/02/2025,Tarjeta,Entregado,Recogida
20686,1418,17/07/2025,21/07/2025,Transferencia,Entregado,Estandar
20687,220,27/02/2025,05/03/2025,Transferencia,Entregado,Express
20688,9,16/02/2025,23/02/2025,Tarjeta,Entregado,Recogida
20689,1475,09/02/2025,14/02/2025,Transferencia,Enviado,Recogida
20690,278,01/07/2025,05/07/2025,Contra reembolso,Entregado,Recogida
20691,1830,24/12/2024,29/12/2024,Tarjeta,Entregado,Recogida
20692,455,24/05/2024,28/05/2024,Transferencia,Pendiente,Express
20693,1517,04/05/2025,11/05/2025,Tarjeta,Entregado,Estandar
20694,2289,06/01/2025,12/01/2025,Transferencia,Entregado,Estandar
20695,977,08/06/2025,12/06/2025,Contra reembolso,Entregado,Recogida
20696,995,29/08/2024,05/09/2024,Contra reembolso,Pendiente,Recogida
20697,1610,29/11/2024,05/12/2024,Tarjeta,Pendiente,Estandar
20698,2264,28/07/2025,30/07/2025,Transferencia,Entregado,Express
20699,1198,02/08/2024,08/08/2024,Transferencia,Pendiente,Recogida
20700,130,25/11/2024,27/11/2024,Tarjeta,Enviado,Recogida
20701,1339,06/08/2025,08/08/2025,Contra reembolso,Pendiente,Express
20702,2306,04/07/2025,07/07/2025,Transferencia,Pendiente,Express
20703,1181,07/03/2025,11/03/2025,Contra reembolso,Entregado,Recogida
20704,496,25/05/2025,27/05/2025,Transferencia,Enviado,Recogida
20705,150,09/08/2025,15/08/2025,Tarjeta,Pendiente,Estandar
20706,1462,14/07/2024,16/07/2024,Tarjeta,Entregado,Estandar
20707,55,10/08/2025,14/08/2025,Tarjeta,Entregado,Recogida
20708,1520,06/08/2025,13/08/2025,Transferencia,Entregado,Express
20709,878,16/07/2025,19/07/2025,Tarjeta,Pendiente,Express
20710,1352,10/04/2024,15/04/2024,Tarjeta,Entregado,Estandar
20711,409,25/01/2025,29/01/2025,Transferencia,Entregado,Estandar
20712,1900,02/05/2025,08/05/2025,Contra reembolso,Entregado,Express
20713,1095,23/07/2024,27/07/2024,Contra reembolso,Pendiente,Express
20714,1323,03/01/2025,08/01/2025,Contra reembolso,Enviado,Recogida
20715,2196,04/08/2025,07/08/2025,Contra reembolso,Pendiente,Recogida
20716,45,24/06/2025,28/06/2025,Transferencia,Pendiente,Estandar
20717,1042,03/06/2025,10/06/2025,Contra reembolso,Entregado,Estandar
20718,1076,03/01/2025,08/01/2025,Contra reembolso,Enviado,Estandar
20719,1934,18/06/2025,23/06/2025,Tarjeta,Entregado,Estandar
20720,921,06/07/2025,12/07/2025,Contra reembolso,Enviado,Express
20721,110,24/04/2025,30/04/2025,Tarjeta,Pendiente,Estandar
20722,664,02/08/2025,06/08/2025,Tarjeta,Enviado,Recogida
20723,1572,31/03/2025,03/04/2025,Transferencia,Enviado,Estandar
20724,1232,12/09/2024,16/09/2024,Transferencia,Pendiente,Estandar
20725,2119,13/08/2025,18/08/2025,Tarjeta,Entregado,Recogida
20726,175,01/08/2025,03/08/2025,Contra reembolso,Entregado,Recogida
20727,615,24/03/2024,30/03/2024,Tarjeta,Enviado,Recogida
20728,43,14/08/2025,19/08/2025,Contra reembolso,Pendiente,Express
20729,936,20/03/2025,25/03/2025,Tarjeta,Pendiente,Estandar
20730,419,16/07/2025,21/07/2025,Transferencia,Entregado,Estandar
20731,2277,15/07/2024,22/07/2024,Transferencia,Enviado,Express
20732,1702,29/01/2025,02/02/2025,Transferencia,Entregado,Express
20733,2304,08/08/2025,15/08/2025,Transferencia,Pendiente,Estandar
20734,2019,05/08/2025,12/08/2025,Contra reembolso,Entregado,Express
20735,397,20/05/2025,24/05/2025,Transferencia,Pendiente,Express
20736,1672,10/01/2025,12/01/2025,Tarjeta,Pendiente,Estandar
20737,830,28/12/2024,03/01/2025,Contra reembolso,Enviado,Recogida
20738,1522,10/03/2025,14/03/2025,Tarjeta,Enviado,Express
20739,924,09/08/2025,11/08/2025,Contra reembolso,Pendiente,Express
20740,1611,13/06/2025,15/06/2025,Contra reembolso,Enviado,Estandar
20741,1013,15/07/2025,19/07/2025,Transferencia,Pendiente,Express
20742,2087,12/08/2025,18/08/2025,Tarjeta,Entregado,Estandar
20743,1267,12/08/2025,14/08/2025,Contra reembolso,Pendiente,Estandar
20744,2368,15/04/2025,22/04/2025,Transferencia,Entregado,Express
20745,1178,16/01/2025,18/01/2025,Transferencia,Enviado,Estandar
20746,1961,12/08/2025,14/08/2025,Tarjeta,Entregado,Express
20747,1484,29/07/2025,31/07/2025,Contra reembolso,Entregado,Estandar
20748,1811,18/02/2024,25/02/2024,Transferencia,Enviado,Express
20749,1929,03/02/2025,05/02/2025,Tarjeta,Pendiente,Estandar
20750,516,15/04/2024,22/04/2024,Tarjeta,Pendiente,Recogida
20751,2266,16/08/2024,21/08/2024,Tarjeta,Pendiente,Recogida
20752,1786,17/03/2025,20/03/2025,Contra reembolso,Pendiente,Express
20753,1483,16/01/2025,21/01/2025,Tarjeta,Pendiente,Estandar
20754,2172,28/03/2025,31/03/2025,Contra reembolso,Pendiente,Estandar
20755,2200,12/08/2025,17/08/2025,Contra reembolso,Pendiente,Express
20756,1174,01/08/2025,08/08/2025,Contra reembolso,Entregado,Estandar
20757,1168,05/02/2025,08/02/2025,Contra reembolso,Entregado,Estandar
20758,1382,12/07/2025,16/07/2025,Tarjeta,Entregado,Recogida
20759,834,25/06/2025,01/07/2025,Transferencia,Enviado,Recogida
20760,1208,11/03/2024,16/03/2024,Transferencia,Enviado,Express
20761,1470,12/06/2025,17/06/2025,Contra reembolso,Entregado,Recogida
20762,2265,08/06/2024,10/06/2024,Transferencia,Entregado,Express
20763,2184,15/02/2025,17/02/2025,Contra reembolso,Enviado,Express
20764,868,07/08/2025,12/08/2025,Transferencia,Entregado,Estandar
20765,1957,25/06/2025,02/07/2025,Transferencia,Enviado,Express
20766,1318,12/07/2024,17/07/2024,Tarjeta,Enviado,Recogida
20767,705,28/04/2024,04/05/2024,Tarjeta,Pendiente,Recogida
20768,2445,13/08/2025,18/08/2025,Tarjeta,Entregado,Express
20769,847,11/08/2025,16/08/2025,Transferencia,Entregado,Recogida
20770,647,12/01/2024,17/01/2024,Contra reembolso,Enviado,Estandar
20771,2355,02/12/2024,06/12/2024,Tarjeta,Entregado,Recogida
20772,204,12/08/2025,15/08/2025,Contra reembolso,Entregado,Recogida
20773,1286,15/01/2025,18/01/2025,Contra reembolso,Entregado,Recogida
20774,1625,05/04/2024,07/04/2024,Transferencia,Pendiente,Recogida
20775,1908,28/12/2024,02/01/2025,Contra reembolso,Pendiente,Recogida
20776,2230,30/08/2024,06/09/2024,Tarjeta,Enviado,Estandar
20777,1492,26/11/2024,30/11/2024,Contra reembolso,Pendiente,Recogida
20778,980,24/06/2025,26/06/2025,Tarjeta,Enviado,Express
20779,379,16/05/2025,20/05/2025,Transferencia,Enviado,Recogida
20780,2456,16/05/2025,18/05/2025,Transferencia,Entregado,Express
20781,1542,18/05/2024,20/05/2024,Contra reembolso,Enviado,Estandar
20782,2279,18/04/2025,21/04/2025,Tarjeta,Pendiente,Recogida
20783,1027,03/02/2025,06/02/2025,Tarjeta,Enviado,Recogida
20784,1003,15/06/2025,17/06/2025,Transferencia,Entregado,Estandar
20785,2249,24/04/2025,28/04/2025,Tarjeta,Enviado,Express
20786,231,13/06/2025,15/06/2025,Tarjeta,Pendiente,Express
20787,1772,17/03/2025,24/03/2025,Transferencia,Entregado,Estandar
20788,2099,08/08/2025,10/08/2025,Contra reembolso,Pendiente,Recogida
20789,450,12/06/2024,18/06/2024,Contra reembolso,Entregado,Estandar
20790,594,18/03/2025,21/03/2025,Tarjeta,Enviado,Express
20791,1198,07/09/2024,13/09/2024,Tarjeta,Pendiente,Recogida
20792,1688,02/07/2025,06/07/2025,Transferencia,Enviado,Estandar
20793,556,06/05/2025,12/05/2025,Transferencia,Enviado,Estandar
20794,872,13/09/2024,20/09/2024,Tarjeta,Pendiente,Estandar
20795,1709,27/04/2025,29/04/2025,Contra reembolso,Pendiente,Recogida
20796,1174,22/07/2025,25/07/2025,Transferencia,Pendiente,Estandar
20797,264,11/08/2025,15/08/2025,Transferencia,Enviado,Express
20798,1733,20/09/2024,25/09/2024,Transferencia,Enviado,Recogida
20799,1575,10/07/2025,16/07/2025,Tarjeta,Enviado,Recogida
20800,256,07/05/2025,11/05/2025,Transferencia,Enviado,Estandar
20801,471,17/11/2024,22/11/2024,Contra reembolso,Pendiente,Estandar
20802,1218,22/06/2025,24/06/2025,Tarjeta,Pendiente,Express
20803,1708,15/11/2024,19/11/2024,Transferencia,Entregado,Recogida
20804,2061,28/07/2025,02/08/2025,Contra reembolso,Pendiente,Recogida
20805,111,12/05/2025,15/05/2025,Transferencia,Enviado,Express
20806,2244,06/01/2025,10/01/2025,Contra reembolso,Enviado,Estandar
20807,2407,07/09/2024,11/09/2024,Contra reembolso,Pendiente,Express
20808,2479,08/08/2025,14/08/2025,Tarjeta,Entregado,Estandar
20809,1083,10/05/2025,14/05/2025,Transferencia,Entregado,Express
20810,2007,22/05/2024,25/05/2024,Contra reembolso,Pendiente,Recogida
20811,619,15/02/2025,18/02/2025,Tarjeta,Pendiente,Estandar
20812,1121,11/08/2025,14/08/2025,Transferencia,Pendiente,Recogida
20813,1652,20/03/2025,22/03/2025,Contra reembolso,Enviado,Estandar
20814,1895,25/11/2023,02/12/2023,Tarjeta,Pendiente,Express
20815,1656,09/03/2025,15/03/2025,Transferencia,Pendiente,Express
20816,1263,21/07/2025,28/07/2025,Contra reembolso,Entregado,Estandar
20817,174,22/07/2025,25/07/2025,Tarjeta,Entregado,Express
20818,2177,04/05/2025,10/05/2025,Contra reembolso,Pendiente,Recogida
20819,186,18/07/2025,20/07/2025,Transferencia,Enviado,Estandar
20820,2071,30/06/2025,06/07/2025,Tarjeta,Enviado,Express
20821,1263,25/05/2024,01/06/2024,Contra reembolso,Pendiente,Recogida
20822,508,12/03/2025,15/03/2025,Transferencia,Entregado,Express
20823,247,06/05/2024,09/05/2024,Tarjeta,Pendiente,Estandar
20824,1407,20/03/2025,22/03/2025,Transferencia,Enviado,Recogida
20825,1386,13/05/2025,19/05/2025,Tarjeta,Pendiente,Recogida
20826,157,25/01/2025,30/01/2025,Tarjeta,Pendiente,Express
20827,991,01/10/2024,04/10/2024,Contra reembolso,Entregado,Recogida
20828,233,13/08/2025,19/08/2025,Transferencia,Enviado,Express
20829,2354,30/10/2024,04/11/2024,Tarjeta,Pendiente,Express
20830,1373,06/08/2025,11/08/2025,Transferencia,Enviado,Express
20831,1767,27/12/2024,02/01/2025,Transferencia,Enviado,Express
20832,1584,08/08/2025,14/08/2025,Transferencia,Entregado,Recogida
20833,2316,09/07/2025,16/07/2025,Contra reembolso,Pendiente,Express
20834,1924,25/11/2024,01/12/2024,Transferencia,Enviado,Recogida
20835,280,15/05/2024,22/05/2024,Contra reembolso,Entregado,Recogida
20836,2242,24/02/2025,28/02/2025,Contra reembolso,Pendiente,Express
20837,2365,10/05/2025,13/05/2025,Tarjeta,Enviado,Recogida
20838,2390,03/08/2025,09/08/2025,Contra reembolso,Pendiente,Estandar
20839,449,18/05/2025,22/05/2025,Tarjeta,Entregado,Express
20840,891,13/03/2025,15/03/2025,Transferencia,Enviado,Estandar
20841,1970,27/08/2024,02/09/2024,Tarjeta,Entregado,Express
20842,1389,17/11/2024,19/11/2024,Contra reembolso,Entregado,Express
20843,409,23/03/2025,25/03/2025,Tarjeta,Entregado,Recogida
20844,205,31/12/2024,04/01/2025,Tarjeta,Enviado,Estandar
20845,709,14/01/2025,17/01/2025,Contra reembolso,Enviado,Recogida
20846,613,19/07/2025,23/07/2025,Tarjeta,Pendiente,Express
20847,2353,23/12/2024,30/12/2024,Transferencia,Pendiente,Recogida
20848,1697,18/10/2024,20/10/2024,Transferencia,Enviado,Recogida
20849,356,25/04/2025,27/04/2025,Tarjeta,Entregado,Recogida
20850,990,09/05/2025,14/05/2025,Tarjeta,Entregado,Estandar
20851,1422,16/09/2024,19/09/2024,Tarjeta,Pendiente,Express
20852,366,09/07/2025,15/07/2025,Tarjeta,Pendiente,Recogida
20853,1646,01/07/2024,07/07/2024,Transferencia,Enviado,Estandar
20854,1674,12/02/2025,16/02/2025,Contra reembolso,Enviado,Recogida
20855,767,26/06/2025,02/07/2025,Tarjeta,Pendiente,Express
20856,2207,13/08/2024,20/08/2024,Contra reembolso,Pendiente,Estandar
20857,2294,14/12/2024,21/12/2024,Contra reembolso,Entregado,Recogida
20858,1102,17/08/2024,22/08/2024,Transferencia,Pendiente,Recogida
20859,472,22/04/2025,25/04/2025,Contra reembolso,Enviado,Express
20860,460,28/06/2025,01/07/2025,Contra reembolso,Enviado,Recogida
20861,1995,17/06/2025,22/06/2025,Transferencia,Entregado,Recogida
20862,1889,21/07/2025,26/07/2025,Transferencia,Pendiente,Estandar
20863,1177,12/03/2025,18/03/2025,Transferencia,Pendiente,Recogida
20864,2059,17/08/2024,19/08/2024,Tarjeta,Pendiente,Express
20865,2075,30/08/2024,03/09/2024,Tarjeta,Enviado,Recogida
20866,831,28/06/2025,05/07/2025,Transferencia,Entregado,Estandar
20867,1293,26/05/2025,30/05/2025,Transferencia,Enviado,Recogida
20868,1818,08/07/2025,15/07/2025,Transferencia,Enviado,Estandar
20869,279,01/07/2025,06/07/2025,Contra reembolso,Entregado,Express
20870,2372,23/03/2024,30/03/2024,Transferencia,Entregado,Express
20871,1433,20/03/2025,26/03/2025,Tarjeta,Enviado,Express
20872,2360,01/08/2024,06/08/2024,Transferencia,Entregado,Estandar
20873,904,08/08/2025,13/08/2025,Contra reembolso,Enviado,Recogida
20874,1741,30/03/2025,01/04/2025,Contra reembolso,Pendiente,Recogida
20875,520,01/04/2025,08/04/2025,Contra reembolso,Entregado,Express
20876,1769,22/01/2025,24/01/2025,Transferencia,Enviado,Recogida
20877,879,10/07/2025,14/07/2025,Contra reembolso,Enviado,Express
20878,1941,25/10/2024,30/10/2024,Contra reembolso,Pendiente,Estandar
20879,484,13/08/2025,15/08/2025,Tarjeta,Enviado,Express
20880,1740,22/01/2025,24/01/2025,Contra reembolso,Enviado,Recogida
20881,936,06/03/2025,13/03/2025,Transferencia,Pendiente,Recogida
20882,1687,06/06/2025,09/06/2025,Contra reembolso,Pendiente,Recogida
20883,419,26/07/2025,30/07/2025,Contra reembolso,Enviado,Recogida
20884,1692,16/05/2025,21/05/2025,Contra reembolso,Enviado,Recogida
20885,1529,08/12/2024,14/12/2024,Contra reembolso,Enviado,Estandar
20886,1616,11/08/2025,18/08/2025,Contra reembolso,Entregado,Recogida
20887,567,24/07/2025,28/07/2025,Tarjeta,Pendiente,Recogida
20888,1232,03/02/2024,09/02/2024,Transferencia,Entregado,Express
20889,549,03/06/2025,05/06/2025,Tarjeta,Entregado,Estandar
20890,2271,25/07/2025,29/07/2025,Contra reembolso,Entregado,Express
20891,596,14/10/2024,19/10/2024,Transferencia,Enviado,Estandar
20892,1383,23/10/2024,29/10/2024,Transferencia,Entregado,Recogida
20893,1130,26/03/2025,02/04/2025,Tarjeta,Enviado,Recogida
20894,1587,15/01/2025,18/01/2025,Transferencia,Entregado,Recogida
20895,631,12/04/2025,19/04/2025,Transferencia,Entregado,Recogida
20896,1928,02/03/2024,05/03/2024,Contra reembolso,Pendiente,Estandar
20897,1881,09/07/2025,16/07/2025,Contra reembolso,Entregado,Express
20898,521,14/10/2024,18/10/2024,Contra reembolso,Entregado,Estandar
20899,1535,23/09/2024,30/09/2024,Contra reembolso,Entregado,Recogida
20900,333,21/03/2025,25/03/2025,Transferencia,Enviado,Estandar
20901,897,19/12/2024,23/12/2024,Transferencia,Entregado,Estandar
20902,1129,21/02/2024,28/02/2024,Contra reembolso,Entregado,Recogida
20903,2248,12/07/2025,14/07/2025,Transferencia,Entregado,Estandar
20904,2291,06/08/2025,11/08/2025,Contra reembolso,Entregado,Recogida
20905,2149,08/08/2025,13/08/2025,Tarjeta,Enviado,Express
20906,941,18/12/2024,20/12/2024,Tarjeta,Entregado,Express
20907,124,11/07/2025,18/07/2025,Transferencia,Enviado,Express
20908,692,28/07/2025,30/07/2025,Tarjeta,Pendiente,Express
20909,860,22/01/2025,27/01/2025,Tarjeta,Enviado,Estandar
20910,2045,13/07/2025,15/07/2025,Transferencia,Entregado,Express
20911,793,11/03/2025,18/03/2025,Tarjeta,Pendiente,Estandar
20912,341,11/03/2025,18/03/2025,Contra reembolso,Entregado,Estandar
20913,1000,03/04/2025,09/04/2025,Tarjeta,Enviado,Express
20914,214,04/06/2025,10/06/2025,Tarjeta,Pendiente,Estandar
20915,1049,30/07/2025,01/08/2025,Transferencia,Enviado,Estandar
20916,310,19/12/2024,22/12/2024,Tarjeta,Entregado,Recogida
20917,933,17/07/2024,22/07/2024,Transferencia,Pendiente,Estandar
20918,2264,03/08/2025,06/08/2025,Transferencia,Pendiente,Estandar
20919,957,13/12/2024,15/12/2024,Contra reembolso,Entregado,Estandar
20920,754,04/07/2025,07/07/2025,Tarjeta,Enviado,Express
20921,1680,03/06/2024,07/06/2024,Tarjeta,Pendiente,Recogida
20922,1402,21/05/2024,28/05/2024,Transferencia,Enviado,Recogida
20923,2399,13/05/2025,18/05/2025,Transferencia,Enviado,Estandar
20924,441,09/01/2025,13/01/2025,Transferencia,Pendiente,Recogida
20925,2448,28/07/2024,04/08/2024,Tarjeta,Pendiente,Estandar
20926,2486,11/01/2025,14/01/2025,Tarjeta,Pendiente,Estandar
20927,119,22/12/2024,28/12/2024,Contra reembolso,Enviado,Recogida
20928,1560,24/06/2025,27/06/2025,Tarjeta,Entregado,Express
20929,306,12/05/2025,14/05/2025,Tarjeta,Enviado,Recogida
20930,437,02/11/2024,05/11/2024,Tarjeta,Enviado,Recogida
20931,1161,13/04/2025,19/04/2025,Contra reembolso,Enviado,Estandar
20932,2319,15/01/2024,22/01/2024,Tarjeta,Enviado,Recogida
20933,1321,14/02/2025,16/02/2025,Contra reembolso,Enviado,Express
20934,858,02/04/2025,08/04/2025,Transferencia,Entregado,Express
20935,126,31/07/2025,04/08/2025,Contra reembolso,Enviado,Estandar
20936,575,14/06/2025,20/06/2025,Tarjeta,Enviado,Estandar
20937,1588,21/01/2025,27/01/2025,Transferencia,Entregado,Estandar
20938,1731,08/12/2024,11/12/2024,Tarjeta,Entregado,Estandar
20939,797,22/07/2025,25/07/2025,Transferencia,Enviado,Recogida
20940,255,08/05/2025,14/05/2025,Tarjeta,Pendiente,Express
20941,2289,21/05/2025,26/05/2025,Tarjeta,Entregado,Express
20942,1194,14/01/2025,19/01/2025,Contra reembolso,Enviado,Recogida
20943,1487,04/08/2025,09/08/2025,Contra reembolso,Enviado,Recogida
20944,400,24/06/2025,28/06/2025,Contra reembolso,Entregado,Express
20945,2044,27/02/2025,06/03/2025,Tarjeta,Entregado,Express
20946,1600,19/11/2024,26/11/2024,Contra reembolso,Pendiente,Recogida
20947,1932,31/05/2025,02/06/2025,Contra reembolso,Pendiente,Estandar
20948,1282,17/06/2025,20/06/2025,Contra reembolso,Entregado,Express
20949,2356,22/01/2025,24/01/2025,Transferencia,Enviado,Estandar
20950,296,29/12/2024,03/01/2025,Tarjeta,Pendiente,Recogida
20951,159,31/07/2025,07/08/2025,Transferencia,Enviado,Recogida
20952,1513,10/08/2025,14/08/2025,Tarjeta,Entregado,Express
20953,1916,10/07/2025,17/07/2025,Transferencia,Enviado,Recogida
20954,651,08/07/2025,11/07/2025,Tarjeta,Enviado,Express
20955,2183,13/07/2025,15/07/2025,Contra reembolso,Entregado,Estandar
20956,1781,05/06/2025,11/06/2025,Tarjeta,Entregado,Express
